person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
31,66800,OWN,4.2,DEBTCONSOLIDATION,A,13900,5.4,0,0.21,N,2
59,305700,MORTGAGE,8.3,DEBTCONSOLIDATION,B,50000,7.81,0,0.16,N,3
40,78900,RENT,10.5,HOMEIMPROVEMENT,D,40000,8.56,1,0.51,Y,6
60,167100,RENT,4.7,MEDICAL,C,50000,7.36,0,0.3,N,5
53,224100,RENT,1.3,DEBTCONSOLIDATION,A,50000,5.4,0,0.22,N,20
68,143900,RENT,11.6,MEDICAL,A,5500,7.43,0,0.04,N,5
68,43400,RENT,1.0,EDUCATION,E,26500,9.77,0,0.61,N,2
51,52800,RENT,6.3,PERSONAL,A,17200,7.25,0,0.33,N,10
33,69100,RENT,6.7,HOMEIMPROVEMENT,E,44400,9.78,0,0.64,N,2
35,42700,RENT,1.8,PERSONAL,C,22200,7.01,1,0.52,N,5
66,64500,RENT,26.5,MEDICAL,A,17700,5.4,1,0.27,N,2
21,37000,OWN,5.0,EDUCATION,F,20600,9.17,0,0.56,Y,5
25,63600,RENT,4.1,MEDICAL,E,39600,8.34,0,0.62,N,4
34,77800,MORTGAGE,4.2,HOMEIMPROVEMENT,B,13600,6.08,0,0.17,N,2
30,55900,RENT,0.9,VENTURE,E,27100,9.7,0,0.48,N,4
38,94400,RENT,4.7,EDUCATION,C,50000,8.44,1,0.53,N,15
62,108200,RENT,4.7,PERSONAL,C,50000,8.04,1,0.46,N,8
31,32700,OWN,2.5,DEBTCONSOLIDATION,B,5500,7.44,0,0.17,N,4
45,83800,RENT,7.9,VENTURE,D,50000,7.55,1,0.6,N,5
69,93200,OWN,8.1,MEDICAL,D,45800,7.43,1,0.49,Y,3
28,70000,RENT,5.5,HOMEIMPROVEMENT,D,41000,9.49,1,0.59,N,4
21,21500,MORTGAGE,4.4,EDUCATION,B,6200,5.4,0,0.29,N,5
56,127700,OWN,9.4,HOMEIMPROVEMENT,A,21000,5.4,1,0.16,N,2
40,40300,RENT,2.6,DEBTCONSOLIDATION,E,19600,8.82,0,0.49,N,1
46,350000,MORTGAGE,4.2,DEBTCONSOLIDATION,A,50000,5.4,0,0.14,N,5
46,55700,RENT,3.1,HOMEIMPROVEMENT,B,6000,7.16,1,0.11,Y,9
50,22400,RENT,5.2,DEBTCONSOLIDATION,E,11200,12.1,1,0.5,Y,5
53,62400,RENT,7.0,VENTURE,E,36000,9.04,0,0.58,Y,20
47,52000,RENT,2.7,MEDICAL,B,7400,5.94,0,0.14,N,7
54,74300,OWN,8.7,MEDICAL,E,23700,9.02,1,0.32,Y,5
41,83300,OWN,6.0,EDUCATION,C,44200,6.81,0,0.53,N,9
64,45600,MORTGAGE,4.4,DEBTCONSOLIDATION,A,7300,6.16,0,0.16,N,11
67,73900,RENT,4.1,MEDICAL,B,2600,7.67,1,0.04,Y,11
29,50600,RENT,2.2,DEBTCONSOLIDATION,A,10000,5.99,0,0.2,N,13
21,121300,MORTGAGE,5.0,VENTURE,E,50000,10.07,0,0.41,Y,3
50,144100,OTHER,9.8,VENTURE,B,50000,5.4,0,0.35,N,9
50,94600,RENT,1.4,HOMEIMPROVEMENT,C,20800,9.23,0,0.22,N,8
38,104700,MORTGAGE,4.8,PERSONAL,A,7900,6.07,0,0.08,N,7
36,33100,RENT,2.6,DEBTCONSOLIDATION,B,13300,5.56,0,0.4,N,13
22,112400,MORTGAGE,6.0,VENTURE,B,10400,6.1,0,0.09,Y,5
60,131100,MORTGAGE,5.8,MEDICAL,B,25700,6.17,1,0.2,N,4
26,54200,RENT,5.4,DEBTCONSOLIDATION,B,17500,6.67,0,0.32,N,7
31,57100,RENT,1.2,PERSONAL,A,18200,5.4,0,0.32,N,13
28,87100,RENT,1.6,HOMEIMPROVEMENT,A,8200,6.07,0,0.09,N,1
67,60900,MORTGAGE,2.3,PERSONAL,A,10300,6.53,0,0.17,N,8
49,97700,RENT,4.9,HOMEIMPROVEMENT,A,17000,7.68,0,0.17,N,6
38,40300,RENT,6.0,DEBTCONSOLIDATION,B,11300,7.41,0,0.28,N,6
42,59800,RENT,8.6,HOMEIMPROVEMENT,C,16800,5.4,0,0.28,Y,14
36,100000,MORTGAGE,3.5,MEDICAL,A,34300,9.23,0,0.34,N,9
53,81200,MORTGAGE,11.3,DEBTCONSOLIDATION,A,12900,5.9,0,0.16,N,4
44,93100,RENT,7.7,PERSONAL,A,40300,5.94,0,0.43,N,13
49,91300,RENT,3.3,DEBTCONSOLIDATION,A,9600,6.11,0,0.11,N,15
51,83000,OWN,19.1,DEBTCONSOLIDATION,A,30300,5.4,0,0.37,N,8
58,83200,MORTGAGE,9.4,PERSONAL,A,18900,5.89,0,0.23,N,4
62,55600,RENT,10.5,DEBTCONSOLIDATION,C,25200,5.96,1,0.45,N,5
53,65100,RENT,7.9,DEBTCONSOLIDATION,A,4600,5.4,0,0.07,N,5
37,90600,MORTGAGE,2.5,DEBTCONSOLIDATION,B,20900,6.97,0,0.23,N,9
36,65600,RENT,9.6,MEDICAL,C,32300,7.28,0,0.49,N,13
48,131600,RENT,3.1,DEBTCONSOLIDATION,D,50000,9.7,0,0.38,N,8
49,68400,MORTGAGE,4.9,EDUCATION,A,13300,6.5,0,0.19,N,4
61,119700,MORTGAGE,10.0,MEDICAL,A,21200,7.17,0,0.18,N,15
38,45500,OWN,4.5,VENTURE,C,19100,7.6,0,0.42,N,5
61,87200,RENT,1.0,MEDICAL,C,28200,9.9,0,0.32,N,2
61,35300,MORTGAGE,4.5,DEBTCONSOLIDATION,A,7400,5.4,1,0.21,N,7
60,140300,OWN,14.8,DEBTCONSOLIDATION,A,50000,5.4,0,0.36,N,10
38,80100,RENT,4.3,MEDICAL,A,12800,6.7,0,0.16,N,14
42,87200,MORTGAGE,10.8,DEBTCONSOLIDATION,B,13600,5.4,0,0.16,Y,6
37,124900,RENT,1.6,DEBTCONSOLIDATION,A,18100,5.7,0,0.14,N,9
51,51200,OWN,12.0,DEBTCONSOLIDATION,D,24100,6.53,1,0.47,Y,12
40,36800,RENT,3.5,EDUCATION,F,23900,10.46,0,0.65,N,1
58,78700,MORTGAGE,11.1,DEBTCONSOLIDATION,A,42600,7.96,0,0.54,N,14
39,147200,RENT,7.4,DEBTCONSOLIDATION,A,6900,5.75,0,0.05,N,4
69,200900,OWN,13.6,EDUCATION,A,50000,7.03,0,0.25,N,13
50,103100,OTHER,4.8,VENTURE,B,12700,5.58,0,0.12,N,2
63,85600,RENT,10.3,PERSONAL,C,42700,5.45,0,0.5,N,8
69,125200,MORTGAGE,9.0,DEBTCONSOLIDATION,B,38400,5.88,0,0.31,N,4
53,79200,RENT,9.3,EDUCATION,C,27200,8.03,0,0.34,N,6
42,76100,MORTGAGE,5.5,PERSONAL,B,31500,5.9,0,0.41,N,4
27,89400,RENT,11.0,HOMEIMPROVEMENT,F,50000,8.22,1,0.56,Y,7
35,55100,MORTGAGE,9.3,DEBTCONSOLIDATION,C,14800,6.72,1,0.27,Y,6
48,46200,MORTGAGE,13.9,EDUCATION,C,27000,8.19,0,0.58,N,4
42,57500,RENT,4.7,DEBTCONSOLIDATION,D,13000,8.31,0,0.23,Y,10
35,54500,MORTGAGE,2.3,MEDICAL,A,8700,5.62,0,0.16,N,9
32,124400,MORTGAGE,5.8,MEDICAL,A,6900,7.62,0,0.06,N,6
42,90300,MORTGAGE,9.0,VENTURE,D,50000,7.7,0,0.55,N,2
26,136600,MORTGAGE,10.0,HOMEIMPROVEMENT,A,32500,6.98,0,0.24,N,10
48,77300,MORTGAGE,12.9,MEDICAL,A,6000,5.55,0,0.08,N,5
27,59000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,6300,7.0,0,0.11,N,3
60,43300,RENT,2.0,DEBTCONSOLIDATION,A,3000,6.03,0,0.07,N,5
43,36300,OWN,5.3,MEDICAL,E,13000,9.84,0,0.36,Y,1
40,68800,RENT,8.8,PERSONAL,C,32500,7.86,0,0.47,N,8
40,100800,RENT,1.7,MEDICAL,D,44600,10.53,1,0.44,N,0
62,31600,OWN,3.8,MEDICAL,B,15900,7.43,0,0.5,N,14
59,49900,OTHER,5.2,PERSONAL,C,8800,6.32,0,0.18,Y,9
35,51500,MORTGAGE,8.8,PERSONAL,B,19800,6.41,0,0.38,N,6
44,123200,MORTGAGE,3.5,VENTURE,A,27000,6.67,0,0.22,N,5
42,140900,MORTGAGE,3.1,DEBTCONSOLIDATION,B,50000,9.75,0,0.35,N,6
32,37400,RENT,6.9,PERSONAL,E,14300,9.02,0,0.38,Y,11
31,40300,RENT,15.0,PERSONAL,C,22400,6.62,0,0.56,Y,13
31,74200,RENT,1.8,HOMEIMPROVEMENT,C,25400,9.91,1,0.34,N,6
53,101500,RENT,3.9,MEDICAL,B,10500,7.36,0,0.1,N,10
41,68500,RENT,3.8,DEBTCONSOLIDATION,E,25500,11.68,0,0.37,Y,19
32,69700,MORTGAGE,1.9,DEBTCONSOLIDATION,D,41300,8.65,0,0.59,N,3
30,107600,OWN,6.3,DEBTCONSOLIDATION,B,21500,5.4,0,0.2,Y,9
34,69300,RENT,7.8,HOMEIMPROVEMENT,C,31400,6.8,0,0.45,N,16
34,69900,MORTGAGE,3.7,DEBTCONSOLIDATION,D,18300,9.23,1,0.26,N,6
60,92700,MORTGAGE,5.9,PERSONAL,A,10400,7.24,0,0.11,N,3
44,22500,RENT,5.2,EDUCATION,D,11600,8.31,0,0.52,N,7
41,50800,OWN,7.2,EDUCATION,A,5600,5.4,0,0.11,N,12
48,67000,RENT,1.4,DEBTCONSOLIDATION,C,29500,8.16,1,0.44,N,8
23,104800,MORTGAGE,7.0,VENTURE,A,24000,5.43,0,0.23,N,4
35,71500,OWN,12.2,EDUCATION,A,20300,7.28,0,0.28,N,5
46,105300,OWN,8.3,EDUCATION,C,50000,6.33,0,0.47,N,7
36,42300,MORTGAGE,4.0,MEDICAL,B,21300,8.93,0,0.5,N,9
70,94200,OWN,6.1,PERSONAL,B,25700,6.92,0,0.27,N,3
53,92500,OWN,6.0,DEBTCONSOLIDATION,B,8000,8.06,0,0.09,Y,8
64,168600,MORTGAGE,3.4,PERSONAL,B,46700,6.63,0,0.28,N,3
51,64600,MORTGAGE,10.5,DEBTCONSOLIDATION,C,38000,8.63,0,0.59,N,4
55,92700,MORTGAGE,13.1,DEBTCONSOLIDATION,B,14000,5.4,0,0.15,N,3
68,229700,RENT,7.2,HOMEIMPROVEMENT,A,34900,6.29,0,0.15,N,0
54,79600,OWN,3.7,DEBTCONSOLIDATION,B,29500,8.52,0,0.37,N,2
51,81300,MORTGAGE,6.2,DEBTCONSOLIDATION,C,50000,7.89,1,0.62,N,6
39,41100,RENT,23.0,MEDICAL,A,12700,5.59,0,0.31,N,13
45,135300,RENT,2.0,VENTURE,B,50000,6.18,0,0.37,N,9
30,18000,RENT,5.8,EDUCATION,A,2700,6.02,0,0.15,N,8
52,52500,MORTGAGE,12.4,PERSONAL,A,14000,9.03,0,0.27,N,8
56,46500,MORTGAGE,7.2,HOMEIMPROVEMENT,B,13500,7.1,0,0.29,N,5
66,73700,MORTGAGE,7.5,HOMEIMPROVEMENT,A,5800,5.4,0,0.08,N,9
34,77000,RENT,10.9,EDUCATION,B,2900,7.71,0,0.04,Y,3
45,58800,MORTGAGE,7.5,PERSONAL,C,24700,8.17,0,0.42,N,5
36,57000,RENT,5.2,MEDICAL,E,30500,8.92,0,0.54,N,8
29,87300,RENT,3.1,HOMEIMPROVEMENT,C,45300,10.74,0,0.52,N,5
21,67200,RENT,4.7,PERSONAL,A,10200,6.5,0,0.15,N,5
58,82600,OWN,4.1,EDUCATION,A,11000,7.61,1,0.13,N,2
29,39300,MORTGAGE,11.1,MEDICAL,A,2300,8.28,0,0.06,N,9
34,147000,RENT,7.8,PERSONAL,D,50000,10.24,0,0.34,Y,12
60,111000,OWN,4.5,PERSONAL,A,44400,7.08,0,0.4,N,11
54,175600,RENT,12.0,EDUCATION,C,50000,9.57,0,0.28,Y,5
34,58800,RENT,3.5,DEBTCONSOLIDATION,E,33200,9.95,0,0.56,N,15
21,102200,RENT,2.0,DEBTCONSOLIDATION,C,25100,6.3,0,0.25,N,5
23,99800,OWN,6.4,PERSONAL,C,33600,7.68,0,0.34,Y,2
59,275000,RENT,16.3,DEBTCONSOLIDATION,A,50000,6.65,0,0.18,N,2
67,52000,RENT,4.4,EDUCATION,A,9000,8.01,0,0.17,N,5
26,127900,MORTGAGE,7.6,EDUCATION,B,50000,6.63,0,0.39,N,9
49,75100,RENT,5.1,DEBTCONSOLIDATION,A,8300,8.52,0,0.11,N,11
60,102900,RENT,2.7,DEBTCONSOLIDATION,C,23800,7.54,0,0.23,N,8
70,80700,RENT,11.8,EDUCATION,D,48100,10.38,0,0.6,N,9
58,84500,OWN,19.8,DEBTCONSOLIDATION,A,49700,6.4,0,0.59,N,17
39,38400,RENT,1.1,DEBTCONSOLIDATION,E,23500,9.54,0,0.61,N,13
26,44400,OWN,4.1,MEDICAL,A,9800,6.78,0,0.22,N,0
68,38000,RENT,3.8,MEDICAL,C,8700,8.84,0,0.23,Y,16
63,21400,MORTGAGE,13.8,DEBTCONSOLIDATION,C,12200,7.23,0,0.57,N,8
35,51000,MORTGAGE,3.3,DEBTCONSOLIDATION,A,9500,5.94,0,0.19,N,10
63,105000,MORTGAGE,5.6,PERSONAL,A,3900,5.4,0,0.04,N,4
60,53900,OWN,11.2,EDUCATION,A,26200,6.27,0,0.49,N,5
38,163000,RENT,12.5,DEBTCONSOLIDATION,A,36200,5.4,0,0.22,N,10
58,118800,RENT,1.6,EDUCATION,E,50000,7.01,1,0.42,N,8
52,58900,MORTGAGE,5.8,EDUCATION,D,19700,7.4,1,0.33,Y,8
56,87000,RENT,5.8,VENTURE,C,50000,9.45,1,0.57,N,16
66,46700,RENT,9.1,MEDICAL,C,23700,6.62,0,0.51,N,5
29,61600,RENT,6.1,PERSONAL,C,10000,7.94,0,0.16,Y,5
61,90300,MORTGAGE,14.2,MEDICAL,D,43100,9.13,1,0.48,N,2
46,101100,OWN,4.5,PERSONAL,B,39200,7.68,0,0.39,N,2
25,70300,RENT,2.7,DEBTCONSOLIDATION,D,28300,8.49,0,0.4,Y,6
28,45600,MORTGAGE,0.4,EDUCATION,A,9500,6.15,0,0.21,N,12
53,73700,OWN,9.2,EDUCATION,A,8700,6.68,0,0.12,N,3
41,82000,MORTGAGE,4.2,DEBTCONSOLIDATION,A,8600,5.4,0,0.1,N,9
62,98400,RENT,3.6,VENTURE,C,8400,8.88,1,0.09,Y,7
35,55200,RENT,3.7,PERSONAL,E,32000,8.51,0,0.58,N,1
46,292600,MORTGAGE,7.1,MEDICAL,A,50000,5.4,0,0.17,N,9
38,49500,OWN,3.1,MEDICAL,E,27900,11.46,1,0.56,N,2
45,56200,RENT,6.3,EDUCATION,B,20900,8.44,0,0.37,N,7
33,25400,RENT,14.2,EDUCATION,A,2400,5.4,0,0.09,N,8
64,77000,RENT,4.1,PERSONAL,B,26500,5.4,0,0.34,N,8
46,93500,OWN,8.0,PERSONAL,C,50000,7.56,0,0.53,N,6
32,42500,RENT,12.1,PERSONAL,C,16000,8.53,0,0.38,N,10
64,102600,RENT,2.1,DEBTCONSOLIDATION,B,34400,6.76,0,0.34,N,15
70,119700,RENT,2.6,MEDICAL,E,49000,9.04,0,0.41,N,3
37,128300,MORTGAGE,4.6,DEBTCONSOLIDATION,B,50000,6.72,0,0.39,N,11
34,161700,OWN,8.3,MEDICAL,B,50000,6.99,0,0.31,N,7
50,68600,OWN,13.3,HOMEIMPROVEMENT,B,36500,6.56,0,0.53,N,4
65,66500,MORTGAGE,1.1,PERSONAL,D,38900,8.11,0,0.58,N,15
62,73400,MORTGAGE,5.5,PERSONAL,A,4500,5.4,0,0.06,Y,5
38,54500,RENT,11.9,VENTURE,B,22900,7.86,0,0.42,N,1
67,90000,RENT,6.9,PERSONAL,C,48300,7.22,1,0.54,N,14
32,162600,MORTGAGE,4.5,DEBTCONSOLIDATION,C,29500,7.37,0,0.18,Y,1
58,53700,MORTGAGE,11.9,HOMEIMPROVEMENT,A,8400,7.86,0,0.16,N,7
68,185800,OWN,25.3,HOMEIMPROVEMENT,A,50000,6.99,0,0.27,N,10
44,131400,MORTGAGE,8.5,DEBTCONSOLIDATION,A,37200,6.58,0,0.28,N,9
31,70100,MORTGAGE,2.6,EDUCATION,A,26300,6.66,0,0.38,N,5
40,133500,OWN,10.6,MEDICAL,A,35900,6.28,0,0.27,N,4
42,56800,RENT,9.0,EDUCATION,C,25800,10.12,0,0.45,N,12
69,100400,RENT,4.9,VENTURE,E,50000,11.42,0,0.5,N,7
43,88400,RENT,9.3,EDUCATION,D,33500,9.67,0,0.38,Y,7
40,72100,MORTGAGE,14.2,HOMEIMPROVEMENT,A,11700,6.46,0,0.16,N,5
51,78900,RENT,1.4,MEDICAL,A,17800,5.76,0,0.23,N,16
21,63400,MORTGAGE,3.9,EDUCATION,B,23800,7.53,0,0.38,N,5
28,32400,RENT,7.5,DEBTCONSOLIDATION,D,7100,8.27,0,0.22,Y,5
59,104900,MORTGAGE,9.4,PERSONAL,A,14400,5.47,0,0.14,N,8
43,85000,OWN,2.3,DEBTCONSOLIDATION,D,50000,9.79,0,0.59,N,4
44,18000,OWN,5.3,PERSONAL,A,4400,8.85,0,0.24,N,6
33,47600,RENT,1.1,VENTURE,D,30000,10.78,0,0.63,N,11
38,47800,MORTGAGE,3.7,HOMEIMPROVEMENT,A,7900,8.62,0,0.17,N,5
44,103800,OWN,7.1,DEBTCONSOLIDATION,E,50000,7.01,0,0.48,Y,3
26,110700,MORTGAGE,7.1,HOMEIMPROVEMENT,C,50000,9.79,0,0.45,N,5
70,96200,RENT,2.6,DEBTCONSOLIDATION,C,44200,5.4,0,0.46,N,2
36,136100,OWN,5.5,MEDICAL,B,50000,5.4,0,0.37,N,6
24,97900,RENT,8.0,HOMEIMPROVEMENT,A,21700,5.4,0,0.22,N,5
64,35300,OWN,6.0,EDUCATION,D,15100,6.6,0,0.43,N,6
58,115900,RENT,7.0,EDUCATION,C,33600,5.86,0,0.29,N,4
57,188800,RENT,13.4,VENTURE,A,16000,6.47,0,0.08,N,12
27,59800,RENT,4.4,EDUCATION,B,5300,7.76,0,0.09,Y,11
25,88800,RENT,9.0,PERSONAL,A,16500,6.41,0,0.19,N,7
55,95300,RENT,13.5,EDUCATION,B,34200,7.7,0,0.36,N,5
31,54000,RENT,0.7,VENTURE,C,8600,7.44,0,0.16,N,7
21,86400,MORTGAGE,1.7,MEDICAL,A,5900,5.4,0,0.07,N,5
51,181700,MORTGAGE,2.2,HOMEIMPROVEMENT,C,50000,8.37,0,0.28,N,6
44,50200,RENT,11.9,DEBTCONSOLIDATION,B,14800,7.97,0,0.29,N,10
58,186700,RENT,4.0,DEBTCONSOLIDATION,B,46000,7.32,0,0.25,N,4
63,88700,MORTGAGE,2.8,DEBTCONSOLIDATION,D,33400,8.47,0,0.38,N,3
22,46300,RENT,6.0,EDUCATION,B,17000,5.45,0,0.37,N,6
47,77200,OWN,15.2,EDUCATION,E,43400,9.98,1,0.56,Y,9
56,83400,RENT,1.7,EDUCATION,E,19600,8.66,1,0.24,Y,3
47,124900,MORTGAGE,7.3,PERSONAL,A,50000,7.9,0,0.4,N,7
65,125000,OWN,9.1,DEBTCONSOLIDATION,B,50000,8.13,0,0.4,N,2
44,55300,MORTGAGE,21.6,PERSONAL,A,4900,5.4,0,0.09,N,8
48,113700,MORTGAGE,7.7,EDUCATION,A,13000,5.4,0,0.11,N,3
67,89600,MORTGAGE,1.1,DEBTCONSOLIDATION,F,50000,9.97,0,0.56,Y,6
57,152300,MORTGAGE,12.1,DEBTCONSOLIDATION,A,50000,6.32,0,0.33,N,4
63,51400,MORTGAGE,1.3,PERSONAL,B,22800,5.72,0,0.44,N,10
33,81800,MORTGAGE,10.2,HOMEIMPROVEMENT,A,23600,7.55,0,0.29,N,3
58,92700,RENT,4.1,EDUCATION,A,19600,5.4,0,0.21,N,3
47,54000,OWN,10.6,EDUCATION,C,25700,8.82,0,0.48,N,4
65,145000,OWN,2.8,PERSONAL,C,50000,6.77,0,0.34,Y,11
62,46100,OWN,1.8,EDUCATION,B,15700,5.4,0,0.34,N,2
25,45300,OTHER,2.0,MEDICAL,B,8000,5.4,0,0.18,N,4
38,170100,RENT,4.2,DEBTCONSOLIDATION,B,18900,8.4,0,0.11,N,10
31,76700,MORTGAGE,2.9,EDUCATION,B,35600,7.94,1,0.46,N,12
69,68000,MORTGAGE,4.2,EDUCATION,A,6000,5.71,0,0.09,N,7
55,48300,RENT,3.4,PERSONAL,F,26400,12.64,1,0.55,Y,1
29,74000,MORTGAGE,5.7,EDUCATION,A,5700,8.08,0,0.08,N,2
34,71000,MORTGAGE,1.7,MEDICAL,B,25600,6.01,1,0.36,N,17
59,149400,RENT,6.1,PERSONAL,B,50000,8.47,0,0.33,N,3
36,45900,MORTGAGE,2.9,DEBTCONSOLIDATION,C,7900,6.66,0,0.17,Y,19
63,46300,RENT,1.4,MEDICAL,A,1700,6.49,0,0.04,N,8
34,51800,RENT,2.0,HOMEIMPROVEMENT,C,26700,7.17,0,0.52,N,4
69,55400,RENT,6.1,MEDICAL,A,8400,5.4,0,0.15,N,8
36,29000,OWN,3.3,DEBTCONSOLIDATION,B,7100,6.6,0,0.24,Y,1
48,165000,RENT,3.8,DEBTCONSOLIDATION,B,50000,9.02,1,0.3,N,8
26,68100,OWN,10.0,EDUCATION,C,38100,6.54,1,0.56,N,9
55,116200,MORTGAGE,7.1,EDUCATION,B,49500,7.05,0,0.43,Y,14
57,156500,RENT,2.1,MEDICAL,A,7100,6.32,0,0.05,N,12
66,183600,MORTGAGE,12.8,DEBTCONSOLIDATION,B,50000,5.4,0,0.27,N,1
57,27300,OWN,5.7,PERSONAL,C,15700,7.51,0,0.58,N,14
53,186800,OTHER,0.6,MEDICAL,C,50000,9.65,0,0.27,N,7
69,200900,MORTGAGE,5.6,MEDICAL,A,13300,5.4,0,0.07,N,5
47,82200,MORTGAGE,3.2,DEBTCONSOLIDATION,B,38500,5.45,0,0.47,N,15
50,56400,MORTGAGE,16.6,PERSONAL,D,35200,9.58,0,0.62,N,3
62,198900,MORTGAGE,8.3,DEBTCONSOLIDATION,A,50000,6.2,0,0.25,N,9
40,26700,RENT,10.1,HOMEIMPROVEMENT,D,12900,9.81,0,0.48,N,3
38,45100,MORTGAGE,2.9,MEDICAL,C,10800,6.99,0,0.24,N,6
27,60200,RENT,3.4,DEBTCONSOLIDATION,F,33100,11.78,0,0.55,Y,7
56,197300,RENT,5.8,PERSONAL,A,12300,9.16,0,0.06,N,8
33,62100,OWN,10.5,DEBTCONSOLIDATION,A,16500,7.91,0,0.27,N,4
58,47900,MORTGAGE,5.8,HOMEIMPROVEMENT,D,27800,7.84,0,0.58,N,3
41,120900,MORTGAGE,7.8,VENTURE,B,49400,5.89,0,0.41,N,13
35,67600,MORTGAGE,4.2,DEBTCONSOLIDATION,E,31300,10.89,0,0.46,Y,9
61,147700,RENT,0.4,HOMEIMPROVEMENT,A,30200,7.14,1,0.2,N,8
43,60600,RENT,5.1,MEDICAL,A,4500,6.49,0,0.07,N,13
58,88000,RENT,2.9,DEBTCONSOLIDATION,E,50000,9.46,0,0.57,N,2
55,126000,RENT,4.5,DEBTCONSOLIDATION,C,35000,7.4,0,0.28,N,12
28,63500,RENT,11.3,HOMEIMPROVEMENT,A,5100,7.57,0,0.08,N,4
63,176700,RENT,7.2,EDUCATION,B,50000,9.09,1,0.28,N,5
35,110500,RENT,19.0,PERSONAL,B,50000,7.11,0,0.45,N,2
46,54900,OWN,8.8,DEBTCONSOLIDATION,B,10900,6.59,0,0.2,N,14
42,35200,RENT,9.6,DEBTCONSOLIDATION,A,8400,7.27,0,0.24,N,6
63,59500,RENT,2.1,EDUCATION,D,24000,9.08,1,0.4,N,1
25,95300,RENT,4.9,VENTURE,D,25900,6.8,0,0.27,Y,3
24,45200,MORTGAGE,8.0,VENTURE,E,27800,12.29,1,0.62,N,2
67,33600,MORTGAGE,10.3,VENTURE,D,21400,6.2,0,0.64,N,3
31,85400,MORTGAGE,8.8,EDUCATION,B,40500,5.9,0,0.47,N,4
59,81200,MORTGAGE,3.6,EDUCATION,C,50000,9.06,0,0.62,N,3
48,113900,OWN,9.2,MEDICAL,D,50000,7.5,1,0.44,Y,4
47,54000,MORTGAGE,7.6,PERSONAL,C,31800,5.83,0,0.59,N,2
37,63000,OWN,9.4,MEDICAL,D,32700,9.36,0,0.52,N,1
44,26700,MORTGAGE,7.3,DEBTCONSOLIDATION,D,9600,8.02,0,0.36,Y,3
31,46600,RENT,11.4,VENTURE,B,18300,7.82,0,0.39,N,8
42,65100,MORTGAGE,0.7,EDUCATION,F,27500,11.31,0,0.42,Y,4
38,218000,OWN,10.3,PERSONAL,A,31700,7.89,1,0.15,N,4
41,110900,OWN,5.6,HOMEIMPROVEMENT,B,25300,6.14,0,0.23,N,2
27,36000,RENT,11.0,DEBTCONSOLIDATION,A,1600,5.4,0,0.04,N,5
70,148200,MORTGAGE,1.0,HOMEIMPROVEMENT,B,50000,6.4,0,0.34,N,11
21,37700,OWN,5.0,HOMEIMPROVEMENT,D,21100,9.04,1,0.56,N,5
54,39800,RENT,21.3,MEDICAL,C,17200,8.87,0,0.43,N,9
63,48600,MORTGAGE,9.9,MEDICAL,B,29300,9.41,0,0.6,N,6
51,74500,RENT,2.6,PERSONAL,A,25900,6.88,0,0.35,N,4
69,158800,MORTGAGE,16.6,DEBTCONSOLIDATION,A,36700,5.4,0,0.23,N,10
45,46600,RENT,4.5,HOMEIMPROVEMENT,C,28500,9.37,0,0.61,N,9
61,88200,RENT,3.7,EDUCATION,F,50000,14.8,0,0.57,Y,3
40,60800,MORTGAGE,1.2,DEBTCONSOLIDATION,A,18600,6.6,0,0.31,N,14
40,59800,MORTGAGE,3.4,DEBTCONSOLIDATION,A,11100,5.4,0,0.19,N,4
23,41800,RENT,1.1,EDUCATION,C,16700,8.74,1,0.4,N,2
51,51300,RENT,12.2,MEDICAL,D,21500,7.94,1,0.42,N,3
37,59400,OWN,2.4,EDUCATION,C,18000,9.09,1,0.3,N,2
46,84400,MORTGAGE,7.2,MEDICAL,D,46100,9.96,0,0.55,N,12
32,51900,OTHER,12.0,EDUCATION,E,19600,9.47,1,0.38,Y,2
57,99200,RENT,9.4,HOMEIMPROVEMENT,A,41300,8.0,0,0.42,N,2
67,105200,MORTGAGE,10.3,EDUCATION,A,19900,5.72,0,0.19,N,6
59,187600,MORTGAGE,3.5,DEBTCONSOLIDATION,B,50000,7.34,0,0.27,N,8
23,118800,RENT,3.1,EDUCATION,A,31600,5.4,0,0.27,N,7
55,86200,RENT,5.5,DEBTCONSOLIDATION,D,44000,8.65,0,0.51,N,2
45,61700,RENT,2.4,DEBTCONSOLIDATION,D,36600,10.6,0,0.59,N,7
36,136600,RENT,7.0,DEBTCONSOLIDATION,B,50000,7.59,0,0.37,N,1
55,34700,RENT,2.7,DEBTCONSOLIDATION,A,1500,5.4,0,0.04,N,6
65,56100,MORTGAGE,6.1,EDUCATION,B,23300,5.6,0,0.42,N,14
55,97200,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7300,5.4,0,0.08,N,6
44,119600,MORTGAGE,4.8,EDUCATION,A,7000,7.06,0,0.06,N,8
63,94700,RENT,1.3,MEDICAL,C,50000,9.02,0,0.53,N,6
29,68600,OWN,13.0,VENTURE,B,32200,5.6,0,0.47,N,5
34,60900,MORTGAGE,4.2,MEDICAL,C,38800,6.28,0,0.64,N,7
